2.732181770391529096e-01
7.983250126620276832e-02
4.951612148144257652e-02
1.056045334980118544e-01
1.407240067879028111e-01
3.565103258861617164e-01
1.855089828642731142e-01
1.452829517037833029e-01
3.643268019509182665e-01
1.844439837125889659e-01
2.341520019577419953e-01
2.356547584626895453e-01
6.636661278585836987e-02
6.604208502520804436e-02
3.630877599999454003e-02
2.444652719301025900e-01
1.408453491388600709e-01
3.042445067409736345e-02
7.499811719446380920e-02
8.167732800298922735e-02
6.324641322691193501e-02
7.083420169409168632e-02
7.332827124787964779e-02
1.799727304997638527e-02
3.613721360957243556e-02
3.598313555045619394e-02
4.473132931329371759e-02
4.593587460116582699e-02
1.036686405826234107e-02
2.440830257528508671e-02
2.467093333690490234e-02
3.670433911694193085e-02
3.772709743725847359e-02
8.603523387350328969e-03
2.083296904079644934e-02
2.125725347897238285e-02
