3.068922210149897523e-01,-2.803414058180239143e-01,-1.678605105235724260e-01,2.861984202973225783e-02,-1.074216585844871286e-01,1.487112264888025559e-01
-6.760854832026538253e-01,2.368789756180649242e-01,1.745611352111340886e-01,-1.489156515602063358e-01,-2.192118374579142548e-01,-3.129020736415765169e-01
2.542744018898918656e-01,-4.266250589428340761e-02,-6.624858962909212501e-01,5.801662096761701637e-01,-3.672593997877233174e-01,-3.504988103338879113e-01
3.491065211348413078e-01,-3.530361400160421104e-01,-3.725845077007196582e-01,4.467843638960243557e-02,3.028855044899419480e-01,-3.872691377480719233e-01
-2.847030244245250530e-01,2.599091391137976492e-01,-3.351225366507679104e-01,3.492917647379563395e-02,-2.114898467646275926e-01,-3.947765308136011453e-01
-3.882044186301086830e-01,1.312153506522763247e-01,9.622477636633218478e-02,-2.416127841821984479e-01,-3.056177513907611942e-01,5.164520027011196834e-01
-3.265660452536305325e-01,4.724896157286070375e-01,-5.227347105371145108e-01,-9.380472032413026406e-01,1.883106286576146926e-01,1.298346862629687903e+00
4.083582674126485373e-02,9.687903240119763448e-02,1.321894771842341276e-01,-6.298628213519880115e-01,-2.859899781543914429e-02,-4.491617480105941640e-01
-2.210639081847120824e-01,-2.515366619452018559e-01,-3.147684111742454771e-01,9.572417822194027870e-02,2.731575210299576617e-01,1.016218211354559253e+00
-9.615194841241144763e-01,1.787224679000330996e-01,-3.822912384564192689e-01,2.420912042577239298e-01,3.503744303777843738e-01,-4.745911145387755187e-02
6.297048989869719060e-02,1.630348171242087529e-01,-3.429681848244743314e-01,-5.859036118014786521e-01,-2.956519209198694709e-01,-4.264026734896244307e-03
4.622961753653189731e-01,-1.378626716304740540e-01,4.708506033151864112e-01,-5.447852862197410939e-01,4.688199760187248821e-01,5.834211768872284848e-02
-1.185953522238324953e-01,6.529147303436554362e-01,-5.030037979690927807e-01,7.999874299943919576e-02,-4.184493100311831859e-01,-3.339534248832473629e-01
-2.967254851353338108e-01,-5.709324248789656581e-02,-7.865753756260076557e-01,-1.800362118294843994e-01,2.538588128422432089e-01,1.641690516516950138e-01
1.761441860069431764e-01,-5.446327501306518215e-01,-1.122235143932171358e-01,-6.126130791758901267e-02,2.392947188787198087e-01,-5.981084624221834067e-01
-3.069052053966634937e-04,1.143425814000549323e-01,3.504849226126860451e-01,-9.397750042903096901e-01,-2.441342125287929432e-01,-9.748755617400968465e-03
3.587950942251334485e-01,4.199245394870958492e-01,6.646209056528865622e-01,-3.915586826633161155e-01,-3.467572947755013790e-01,4.766434581189803177e-02
-7.631084331551328537e-02,4.080204890604216539e-01,-1.397142414377026132e-01,-3.378298920887009560e-01,-2.590673282821539039e-02,-5.376728133681701882e-01
4.260648682339807092e-01,6.137831613427488509e-02,7.946353102566890148e-02,3.732859978177072713e-01,-1.637456567108919736e-01,-4.074608541746810864e-01
-3.190330135197428918e-01,5.588452456462703055e-02,1.193391121472642535e-01,-9.101075010185415148e-02,-4.240475010354767815e-01,-1.667015551471758283e-01
3.182852916609042460e-01,-8.410988489765494069e-01,2.072841927583395916e-01,-3.242426158728773516e-02,2.104296627164046474e-01,-6.486263572049750792e-01
-5.396126770942476503e-01,3.627183623261108769e-01,7.727456692252393511e-02,-4.731639793833450902e-01,2.803113902875884467e-01,-7.035629165731845935e-01
3.320127786979040763e-01,7.628470086426747399e-01,1.639877979363470462e-01,-1.257157454540297259e+00,-1.432093039412748459e-01,-1.350645390653081035e-01
2.567488664069267901e-01,-4.690372088097021219e-01,2.227083841421155785e-01,1.462267280709046158e-01,-5.554024449553927045e-01,-5.434345596531452854e-02
-1.259137023875773476e-01,-3.021249648272620325e-01,-1.900523669981516728e-01,3.025896158291265237e-01,-8.356764600827272238e-01,3.392607697423514201e-01
-1.256261370185343784e+00,-3.300163487855894973e-01,-3.511559107748792874e-01,6.894695212084381852e-01,-5.245324314256900600e-01,7.349655272302149100e-01
3.903365194719630171e-01,5.828207405896856930e-01,-3.010903451782810936e-01,-2.055887969053181719e-01,-1.707170963790581586e-01,-2.228013930453374147e-01
4.454108690442347418e-02,-1.892525637654677295e-01,3.377001069782667453e-02,-1.256819442896138506e-01,3.027982746943393977e-01,-6.429540128132857912e-01
-4.425084687060864552e-01,2.819603307300564410e-01,-3.196400561780197713e-01,5.652215087662710857e-01,9.077122165142016696e-02,-4.262917164287338134e-01
2.448703370359961717e-01,-2.543761780655197091e-01,-2.783786549230214957e-01,-1.253941682640608291e-01,-4.785004750754545677e-01,-3.223187607903466589e-01
-4.978525703032012084e-02,-6.042488599638531355e-01,7.668855444136804533e-02,3.375408667022707920e-01,2.239727040761015919e-01,-1.489978545832988666e-01
-1.677828869967574466e-01,-6.928905595880550938e-02,-2.796190520691534398e-01,2.508600595728694982e-01,1.442178949476949357e-01,2.110602702552069609e-01
-7.202405152470555683e-01,-9.243332087691664631e-03,-5.936130016967711143e-01,-3.881012766737022557e-01,-2.725101807285425504e-01,1.053717114364610546e-01
